id,idioma,label,comentarios
312,es,1,"El teléfono llegó impecable, sin ningún rayón, estética de 10 y la batería más que Excelente al 99% súper conforme con mi compra"
200,es,1,"la verdad que confio mucho en los productos de UGREEN, no me ha salido ninguno malo y en general los materiales siempre son de buena calidad. Esta funda no es la excepcion.

Compre un holder magnetico para el tablero del carro y esta funda se adhiere fuertemente, no compromete en nada el agarre del telefono, y hasta ahora con 3 meses de uso no se ha maltratado ni empezado a ver amarilla"
361,es,0,el teléfono viene en perfectas condiciones con una batería en estado del 91% pero solo soporta e-sim que al venir de otro iphone no genera casi ningún problema en transferir el número de físico a digital
69,es,0,Esta marca nunca decepciona
168,es,0,"Buena calidad , le queda como guante a mi iPhone 15 pro el único detalle que si se pone amarilla de los laterales después de aproximadamente 6 meses de uso"
50,es,1,"He utilizado mucho esta marca y es una marca decente, nada espectacular pero es buena."
356,es,0,"Yo lo compre como renovado - excelente.

El celular llegó prácticamente nuevo, sin ningún detalle visible y con batería al 100%. Me encanto la compra. Valió por completo la pena, un celular en perfectas condiciones a un precio mucho menor que uno nuevo. Recomiendo comprar renovado.

En cuanto al envío, me preocupaba por la cantidad de dinero que representa. Tuve la mala suerte de que en un primer envío me llegó otro producto. Lo bueno es que amazon respondió y después de algunos días me regresó mi dinero. Ahora tengo más confianza en mis pedidos por medio de amazon."
108,es,0,"Me pareció muy bien que vengan 3 micas y sus kits de limpieza, anteriormente ya había tenido una y duró bastante tiempo hasta que se me cayó mi telefono. Las recomiendo. Además le quedan bien a un iPhone 14 pro :)"
262,es,0,venia bien pero carguen con cargador original use uno pirata y se sobrecalento
320,es,0,Execelentes condiciones
169,es,1,"Muy buen producto, buena material. Cumplió con mis expectativas."
357,es,0,Me llegó en excelente estado y funcionalidad. Parece nuevo. Sí lo recomiendo al 100
258,es,0,"Tengo que admitir que tenía muchas dudas de comprar artículos reacondicionados, aunque ví que no todos han tenido una buena experiencia me arriesgue a comprar, el producto llego antes de lo esperado, llegó en una caja bien empaquetado, cuando lo saqué a simple vista Lucia como nuevo tiene un lijero rayón en la pantalla nada mas cosa que no se nota y de batería llegó con un 90% de vida útil."
71,es,1,me encantó
337,es,0,Es Mucho mejor de lo que esperaba ya que por ser reacondicionado me imaginaba que iba a tener detalles visuales pero no le encuentro nada y además la pila Todavía tiene el 100% De vida Lo mejor Lo Recomiendo 🫡
72,es,0,La funda se ajusta perfecto y es súper transparente. Vamos a ver cuanto dura pero es la más económica que conseguí
22,es,0,"Re acondicionado-Excelente, pero tiene varios detalles en las esquinas, pantalla rayada y el auto brillo no funciona. Estoy consiente que es re acondicionado, pero no está excelente."
170,es,1,"Muy práctica y ligera, permite que luzca el teléfono. Le queda perfecto."
184,es,0,Si se llega a poner amarillo después de unos meses
358,es,1,"el equipo llegó con una condición del 95, estética 9/10 ya que solo trae unos pequeños rayones en los marcos pero nada perceptibles, vengo de un iphone 11 y la verdad se siente mucho el cambio"
99,es,1,"Llegó muy bien en su empaque, su instalación es muy sencilla de realizar. Siempre es garantía cualquier producto JETech"
259,es,0,Tenía la estética al 100 pero en batería estaba al 86 no se me hace necesariamente malo. Pero podría ser mejor claro.
73,es,0,Muy fácil de poner y trae sus paños limpiadores
171,es,0,"La funda está muy bien , solo veo un pequeño detalle en el caso particular me interesa proteger las cámaras del iPhone sin embargo por la funda que tiene no es posible protegerlas es lo único malo que le veo"
134,es,1,"Son micas buenas, he comprado en varias ocasiones esta marca."
74,es,0,"Segunda vez que la pido porque esta mica es una maravilla. De marzo 2024 a hoy ha salvado a mi celular 2 veces. La última tras caer boca abajo de 1 metro de altura: la mica estaba cuarteada, pero la pantalla intacta. Y el sistema para ponerla es súper bueno, te asegura 0 burbujas y queda totalmente derechita. La amo."
219,es,0,"Me gusta mucho como se ve sobre todo que protege muy bien el cuadro de las cámaras, no se activa el MagSafe como con las originales y faltará ver si en verdad no se pone amarilla con el tiempo ya que la venden como un producto al cual no le sucede eso hasta el momento contento con la compra"
359,es,0,Solo tiene unos detallistas estéticos que apenas y se notan pero fuera de eso parece nuevo
329,es,0,"Tengo temor de este texto q me apareció al notificarme una actualización, alguien me puede ayudar? Todo bien con el funcionamiento del equipo solo eso me dejo en duda"
74,es,0,"Segunda vez que la pido porque esta mica es una maravilla. De marzo 2024 a hoy ha salvado a mi celular 2 veces. La última tras caer boca abajo de 1 metro de altura: la mica estaba cuarteada, pero la pantalla intacta. Y el sistema para ponerla es súper bueno, te asegura 0 burbujas y queda totalmente derechita. La amo."
260,es,1,"Llego muy bien e impecable algunos detalles casi invisibles no se notan y llego con el 95% de batería, ahora a probarlo"
172,es,0,Básica pero sin duda la mejor case
66,es,1,Fáciles de poner
353,es,1,"Le cambiaron la pantalla, no se ve plana se ve plana, se ve ondulada, le ponen mica para que no se note pero al quitarla se puede percatar. Muy rayado del contorno:("
210,es,0,"Llevo cerca de 4 meses y uso, cumple la función de proteger, sin embargo ya comienza a notarse algo amarillenta de los laterales. La recomiendo pero solo como funda provisional"
158,es,1,Vale la pena el precio pagado por el material con el que se ha elaborado muy cómodo al tacto y proporciona más seguridad al tenerlo en la mano .. lo recomiendo
75,es,1,Muy bien deslizamiento. Mejor resolución. Fácil instalación.
360,es,0,"Se recibió en un tiempo muy rápido el teléfono, dos días antes de la fecha estimada, sin embargo me parece grosero que se pretenda vender un artículo en estado deteriorado al precio de 15 mil pesos mexicanos, alrededor de 800 dolares al día de hoy. Las 3 lentes de las cámaras traseras están visiblemente dañadas. Voy a solicitar la devolución del artículo que era un regalo."
261,es,0,Todo correcto sin embargo no permite configurar Face ID. Batería 87%
173,es,1,"Relacion calidad precio, es muy buena funda se siente de un gran material, bastante transparente. El iman es muy bueno del Mag Safe"
269,es,1,Me gustó
116,es,0,"Muy buena calidad y fácil de instalar, sin marcos feos que disminuchen la vision de la pantalla, totalmente cristalina. Lo mejor de todo es que vienen 3 a precio de 1. Vas a una plaza de la lacrería y se atacan vendiendote una al mismo precio y todavía con marcos feos y de dudosa calidad.

Solo que de verdad tengan cuidado, de preferencia no tener un ventilador o cualquier fuente de aire que les pueda aventar polvo, porque cualquier mota de polvo que le pueda caer hará que deje burbujas que ya no se puedan quitar. Yo hasta la tercera me quedó bien XD

Lo volvería a comprar 10/10"
76,es,1,"Buen material, y sencillo para su colocación"
397,es,1,Fácil de instalar y quedan muy bien
245,es,0,Llegó dañado del flash no servía
361,es,0,el teléfono viene en perfectas condiciones con una batería en estado del 91% pero solo soporta e-sim que al venir de otro iphone no genera casi ningún problema en transferir el número de físico a digital
262,es,0,venia bien pero carguen con cargador original use uno pirata y se sobrecalento
174,es,0,La proteccion a mi telefono ha sido buena sin embargo el color del plastico si se hace amarillento conforme pasan los dias
237,es,0,"Tenía dudas sin embargo me animé a pedirlo y llegó al otro día bien empacado con un cable genérico de carga el celular ya traía una mica de pantalla completa pero la pantalla está intacta en general la estética es de 98% solo tiene un micro golpecito muy imperceptible en la parte de arriba todo funcionando bien y corrí con suerte de la pila al 100% el vendedor es buySPRY, muy bien por lo menos como me fue a mi lo recomiendo mucho les anexo fotos del artículo fue un iPhone 13 Pro Max de 128 gb"
255,es,1,"El iPhone llego muy bien, 93% de batería, con unos detalles en las esquinas, se nota un poco raspado pero de todo lo demás está súper bien, recomendado"
77,es,0,"Protector de celular, la calidad"
91,es,1,Bien viene con todo lo necesario para instalarlo bueno quedé satisfecha
381,es,1,"Como nuevo. estética 10/10 y la pila 100% de condición. En caja original, con cable nuevo original. Unicamente que viene abierto y parece usado."
362,es,0,El teléfono llego con estética 10/10 no tiene ni un solo rasguño y viene con una mica de cristal. La batería tiene 100% de vida. El teléfono literal está como nuevo
175,es,0,"Después de 11 meses de uso e incluso desde menos tiempo se puso amarilla, cosa que en sus especificaciones aseguran que no se pondría."
263,es,0,"La verdad yo no tenía expectativas sobre el teléfono porque es reacondicionado, pero la verdad me sorprendió que el teléfono llegara casi perfecto en todos los aspectos, con unos muy pero que muy leves raspones y la batería ni se diga llegó con el 100% y absolutamente todo por ahora funciona al muy bien.
En conclusión si lo recomiendo, la cosa es que a como te puede llegar algo bueno como algo no tanto, esto es como una ruleta, pero la verdad vale la pena arriesgarse."
166,es,0,Caro pero bueno
288,es,1,"Excelente equipo con un muy ligero detalle casi imperceptible en el cuadro de la cámara, la batería al 90% y además a un excelente precio"
78,es,0,"Bien, el kit viene con 3 protectores y su marco para instalar derechito.

Mal porque se despostillan de la nada, me chuté las 3 micas en 3 meses porque siempre se despostillaban.
Lo tengo con funda de borde alto y no sé porque les pasan eso, hago Home Office y no es como que todo el tiempo traiga el celular el la bolsa del pantalón, siempre está en mi escritorio o mesa de noche y aún con eso se despostillan.

Protegen bien y son de calidad pero quizá las mías salieron defectuosas o yo que sé.

Pero cumplen."
125,es,0,"Si me gusta mucho y protege bien , solo para instalarlo y que no le queden las famosas burbujas es una lata, fuera de eso todo bien. ya se me cayo y solo se estrello esto no la pantalla"
346,es,1,"Estéticamente me llegó muy bien, como otros comentarios es importante resaltar que son eSim los dispositivos, el único detalle con el que yo recibí fue la batería que llegó al 87%, de ahí en adelante no presenta detalle alguno"
363,es,0,"No tiene espacio para tarjeta SIM
No es compatible con todas las telefonías"
176,es,0,Buen precio
303,es,0,"El teléfono me llegó con Estetica del 100% ni un solo detalle, con batería al 90%
Hasta ahorita llevo una semana de uso y no ha presentado ninguna falla. Lo único que si esta súper chafa es el cargador, carga muy lento, es conveniente comprar el original."
151,es,1,Muy bien ..cumple con lo esperado
264,es,1,"Excelente producto, perfectas condiciones , estética 10/10 , lo único malo es que le repararon las cámaras pero jalan al 100, batería al 86% de vida, por el precio, buena compra"
142,es,1,"Gran producto, llegó a tiempo, el empaque no estaba dañado, se ajusta correctamente al
equipo, si funciona la carga inalámbrica, tiene buen agarre el imán, recomendado ampliamente."
229,es,1,"Queda excelente, muy buen acabado y material. Muy recomendable."
